#      MET_(days)  I_b_end_(A)    Rx_(km)    Ry_(km)    Rz_(km)   Vx_(m/s)   Vy_(m/s)   Vz_(m/s)  Eccentricity  Inclin_(deg)  SemiMajorAxis   Arg_Perigee    RAAN_(deg)   TrueAnomly    Ne_(#/m^3)  Neut_(kg/m^3)    O_(#/m^3)  B0xE(nT)  B0yE(nT)  B0zE(nT)  I_b_ave_(A)  |VxB0|_(V/m)    V_anode  V_cathode  T_temp_C_(ohm)  T_resist_(ohm)
     22.958333333    2.9043527   2860.008  -2919.447  -5362.192   6963.712   1535.495   2787.095   0.012716660    61.3836013      6685.3155     162.59295       0.12246  132.4485679   7.02953e+11     1.2374e-11   3.3661e+14  32545.95 -20556.47 -26176.44    1.7513462    0.32424100    69.1147     0.0000        20.00000         4.48830
     22.965277778    9.2284113   6081.460  -1413.970  -2615.386   3362.311   3283.198   6004.846   0.012728004    61.3845015      6685.2318     162.57025       0.12159  171.3183800   2.48696e+12     1.0212e-11   3.0258e+14  24009.05    373.52  15430.06    5.6412436    0.12258033    61.9104     0.0000        20.00000         4.48830
     22.972222222   10.9112056   6593.359    722.043   1297.977  -1726.403   3560.006   6532.551   0.012751552    61.3865316      6685.0693     162.59231       0.12136  210.0442831   2.49977e+12     1.0553e-11   3.1200e+14 -21957.85   1232.42  21218.38    6.6531512    0.13865971    84.0219     0.0000        20.00000         4.48830
     22.979166667    6.3712139   4154.974   2532.671   4626.664  -6095.582   2233.311   4117.964   0.012770410    61.3879517      6684.8790     162.68560       0.12224  249.0266537   1.08145e+12     1.4011e-11   4.3328e+14 -35972.31 -23808.76 -20601.87    3.8430362    0.34701246   140.9082     0.0000        20.00000         4.48830
     22.986111111    0.6063710   -170.802   3186.300   5841.843  -7749.149   -152.773   -249.719   0.012772325    61.3880441      6684.7855     162.74681       0.12239  288.6649166   9.16984e+10     2.7236e-11   7.6649e+14   5621.60 -31179.95 -33216.60    0.3640205    0.34402822   170.9064     0.0000        20.00000         4.48830
     22.993055556    0.2042126  -4408.046   2352.315   4329.561  -5784.650  -2520.362  -4597.717   0.012771781    61.3880497      6684.7785     162.75069       0.12238  329.0070369   2.72820e+10     9.2627e-11   2.1553e+15  36105.53 -20826.23  -6883.13    0.1225517    0.29480044   218.4363     0.0000        20.00000         4.48830
     23.000000000    2.6353448  -6544.404    400.747    760.265  -1034.532  -3713.443  -6803.583   0.012764532    61.3883623      6684.7286     162.75311       0.12225    9.7077738   3.75816e+11     1.5633e-10   2.9633e+15   2606.75    660.66  32159.62    1.5838188    0.10094421   193.9233     0.0000        20.00000         4.48830
     23.006944444    0.3103083  -5553.388  -1743.068  -3173.771   4188.757  -3135.978  -5765.449   0.012760482    61.3886278      6684.6997     162.74759       0.12227   50.2989058   1.48036e+11     6.6301e-11   1.2608e+15 -40159.45  -3673.48  -2203.47    0.1865946    0.27127138    17.3987     0.0000        20.00000         4.48830
     23.013888889    0.2974048  -1936.285  -3066.754  -5614.583   7362.326  -1104.250  -2053.182   0.012760459    61.3886364      6684.6995     162.74745       0.12227   90.3549621   4.44890e+11     2.1476e-11   4.2416e+14 -22784.65 -24269.73 -43756.18    0.1817963    0.40883343     2.0080     0.0000        20.00000         4.48830
     23.020833333    2.4455720   2583.289  -2976.098  -5466.068   7103.437   1384.292   2509.995   0.012761180    61.3886589      6684.6890     162.74130       0.12220  129.7420756   6.51056e+11     1.2909e-11   3.3869e+14  30534.51 -23555.20 -33749.32    1.4748719    0.36791119    57.1732     0.0000        20.00000         4.48830
     23.027777778    9.6935436   5943.197  -1541.052  -2848.337   3665.925   3208.117   5867.245   0.012770260    61.3893752      6684.6212     162.72186       0.12148  168.6338186   2.65469e+12     1.0266e-11   3.0426e+14  30771.45  -1355.02  12265.75    5.9350810    0.16927918    60.6441     0.0000        20.00000         4.48830
     23.034722222   11.4389536   6654.235    581.618   1040.612  -1391.019   3592.419   6592.017   0.012794388    61.3915210      6684.4573     162.73476       0.12103  207.3636533   2.83909e+12     1.0534e-11   3.0982e+14 -15681.12   2993.79  23280.67    6.9996200    0.09972019    73.5107     0.0000        20.00000         4.48830
     23.041666667    4.4590659   4389.410   2442.067   4460.659  -5875.384   2361.186   4352.389   0.012811051    61.3931196      6684.3062     162.80138       0.12187  246.3413386   9.04738e+11     1.3710e-11   4.2388e+14 -39613.74 -17952.71 -16046.77    2.6897488    0.32436026    98.6273     0.0000        20.00000         4.48830
     23.048611111    1.0045302    132.645   3188.218   5845.435  -7750.414     15.637     58.958   0.012812344    61.3932517      6684.2465     162.84014       0.12210  285.9601268   1.72496e+11     2.6137e-11   7.5024e+14   3901.74 -30742.52 -37539.36    0.6033293    0.36458947   133.0347     0.0000        20.00000         4.48830
     23.055555556    0.2517360  -4177.054   2447.629   4504.320  -6016.105  -2390.887  -4360.458   0.012811663    61.3932599      6684.2370     162.84560       0.12207  326.2697059   3.53980e+10     8.7000e-11   2.0104e+15  34828.18 -20098.29  -8506.39    0.1510830    0.28564321   197.2565     0.0000        20.00000         4.48830
     23.062500000    3.0793525  -6496.429    544.806   1024.322  -1386.728  -3687.588  -6756.301   0.012802768    61.3936315      6684.1756     162.85036       0.12189    6.9661736   4.29987e+11     1.5953e-10   3.0449e+15   3872.92   -719.76  30748.40    1.8509285    0.10565499   202.5317     0.0000        20.00000         4.48830
     23.069444444    0.1941694  -5709.538  -1619.037  -2946.496   3889.590  -3225.123  -5928.961   0.012797372    61.3939212      6684.1377     162.84440       0.12189   47.5884058   7.83667e+10     7.5316e-11   1.4431e+15 -30083.57  -1943.77   1533.35    0.1166233    0.19613127    24.0912     0.0000        20.00000         4.48830
     23.076388889   -0.0068478  -2219.037  -3020.101  -5529.192   7255.231  -1261.726  -2341.882   0.012797354    61.3939259      6684.1375     162.84430       0.12189   87.6942834   5.05009e+11     2.2365e-11   4.3291e+14 -27724.45 -17743.51 -34842.69   -0.0041093    0.34678975   -21.0635    -0.0000        20.00000         4.48830
     23.083333333    2.2371369   2306.303  -3025.914  -5557.504   7226.941   1232.810   2232.368   0.012797718    61.3939308      6684.1323     162.84128       0.12189  127.1255356   6.40891e+11     1.3356e-11   3.3420e+14  25740.64 -26501.57 -40571.87    1.3494882    0.40302853    49.4768     0.0000        20.00000         4.48830
     23.090277778    7.4622945   5795.844  -1662.932  -3071.830   3957.344   3128.114   5720.654   0.012804294    61.3944149      6684.0817     162.82520       0.12136  166.0401716   1.88533e+12     1.0304e-11   3.0450e+14  37215.48  -3766.62   7869.32    4.5382911    0.22016769    67.7368     0.0000        20.00000         4.48830
     23.097222222   10.4533303   6701.183    442.538    785.644  -1058.976   3617.303   6637.736   0.012828900    61.3965636      6683.9159     162.83342       0.12081  204.7716717   2.43673e+12     1.0496e-11   3.0696e+14 -10438.19   3530.25  25010.24    6.3731469    0.07582391    81.0825     0.0000        20.00000         4.48830
     23.104166667    3.3671240   4611.142   2348.248   4288.746  -5647.767   2481.953   4573.930   0.012849217    61.3984857      6683.7403     162.90638       0.12171  243.7137244   7.06220e+11     1.3315e-11   4.1033e+14 -38454.31 -13324.50  -8637.66    2.0289924    0.27529699    91.5674     0.0000        20.00000         4.48830
     23.111111111    1.0499823    430.558   3183.657   5837.216  -7736.059    180.786    361.773   0.012850362    61.3986387      6683.7007     162.93174       0.12199  283.3048024   2.11213e+11     2.5142e-11   7.3858e+14  -1549.12 -30324.80 -41717.35    0.6308206    0.38762854    97.2101     0.0000        20.00000         4.48830
     23.118055556    0.2429685  -3941.514   2536.218   4666.866  -6231.078  -2258.880  -4118.513   0.012849735    61.3986484      6683.6914     162.93712       0.12195  323.5826380   3.84217e+10     8.1883e-11   1.8905e+15  35257.80 -18672.63 -11601.19    0.1458223    0.28734675   155.9991     0.0000        20.00000         4.48830
     23.125000000    2.7997141  -6435.974    685.184   1281.748  -1730.181  -3654.599  -6695.973   0.012842300    61.3990041      6683.6399     162.94238       0.12177    4.2744890   4.24714e+11     1.6194e-10   3.1174e+15   6346.77    817.46  29190.32    1.6832207    0.08975062   171.8250     0.0000        20.00000         4.48830
     23.131944444    0.1562696  -5851.490  -1493.946  -2717.203   3587.290  -3306.316  -6078.006   0.012837132    61.3993184      6683.6040     162.93772       0.12174   44.9237914   4.60241e+10     8.5302e-11   1.6501e+15 -25882.87  -3443.31   1273.41    0.0938109    0.17737888    45.0545     0.0000        20.00000         4.48830
     23.138888889    0.4300434  -2492.555  -2968.362  -5434.485   7135.585  -1414.238  -2621.633   0.012837058    61.3993414      6683.6031     162.93718       0.12177   85.0785306   5.13342e+11     2.3630e-11   4.6180e+14 -27374.46 -13236.81 -22879.81    0.2625009    0.26207421     3.1201     0.0000        20.00000         4.48830
     23.145833333    2.2587530   2029.736  -3069.086  -5636.857   7334.765   1081.434   1954.810   0.012837521    61.3993475      6683.5949     162.93210       0.12191  124.5589432   5.86847e+11     1.3743e-11   3.2708e+14  17610.15 -29108.27 -44170.49    1.3612640    0.41428280    59.7321     0.0000        20.00000         4.48830
     23.152777778    5.8863840   5640.233  -1779.545  -3285.808   4236.515   3043.604   5565.791   0.012843614    61.3996655      6683.5461     162.91477       0.12155  163.5020355   1.34713e+12     1.0314e-11   3.0306e+14  42873.95  -7467.87   1905.32    3.5632076    0.27575240    79.6652     0.0000        20.00000         4.48830
     23.159722222    6.7999190   6734.844    305.080    533.519   -730.828   3634.947   6670.259   0.012867833    61.4017329      6683.3837     162.91813       0.12094  202.2369682   1.44749e+12     1.0463e-11   3.0428e+14  -4678.99   4540.59  27168.89    4.1160124    0.05756860    92.0660     0.0000        20.00000         4.48830
     23.166666667    3.6918349   4820.362   2251.625   4111.599  -5413.630   2595.729   4782.753   0.012889677    61.4037387      6683.1952     162.99616       0.12186  241.1463849   7.18295e+11     1.2870e-11   3.9416e+14 -35023.05 -11151.70  -2346.30    2.2242256    0.23120225   106.2253     0.0000        20.00000         4.48830
     23.173611111    0.7422825    722.576   3172.998   5817.798  -7706.956    342.448    658.340   0.012891301    61.4039217      6683.1542     163.02191       0.12217  280.6967617   1.49810e+11     2.4132e-11   7.2358e+14  -9172.36 -30130.71 -41511.45    0.4458259    0.38998003    96.3177     0.0000        20.00000         4.48830
     23.180555556    0.2264268  -3702.181   2618.235   4817.434  -6429.928  -2124.832  -3872.700   0.012890759    61.4039312      6683.1459     163.02678       0.12215  320.9426732   4.33683e+10     7.7532e-11   1.8051e+15  36529.27 -18456.75 -18162.75    0.1359047    0.31590910   106.3959     0.0000        20.00000         4.48830
     23.187500000    1.9334240  -6363.782    821.722   1532.266  -2064.498  -3614.984  -6623.396   0.012888284    61.4040996      6683.1286     163.02888       0.12205    1.6318120   3.59249e+11     1.6359e-10   3.1754e+15  11363.51   3674.01  26184.62    1.1623726    0.06864064   114.5581     0.0000        20.00000         4.48830
     23.194444444    0.1534518  -5979.582  -1368.188  -2486.524   3282.738  -3379.791  -6212.918   0.012885066    61.4043893      6683.1062     163.02603       0.12203   42.3057692   5.59616e+10     9.5982e-11   1.8693e+15 -25102.80  -1359.92   3055.82    0.0921320    0.16675780    29.4255     0.0000        20.00000         4.48830
     23.201388889    1.8794955  -2756.628  -2911.967  -5331.122   7004.248  -1561.672  -2892.216   0.012884788    61.4044438      6683.1006     163.02259       0.12211   82.5104714   5.58786e+11     2.5393e-11   5.1341e+14 -22994.65 -11896.98 -13988.06    1.1332623    0.19719688    45.7697     0.0000        20.00000         4.48830
     23.208333333    2.6455748   1754.211  -3105.894  -5704.536   7427.387    930.522   1677.888   0.012885839    61.4044719      6683.0708     163.00347       0.12247  122.0515675   5.43908e+11     1.4107e-11   3.2153e+14   7587.47 -30371.59 -41650.10    1.5925760    0.38547193    94.5331     0.0000        20.00000         4.48830
     23.215277778    5.1365840   5477.132  -1890.921  -3490.302   4503.436   2955.032   5403.316   0.012893383    61.4046579      6683.0072     162.97841       0.12228  161.0300856   9.92328e+11     1.0287e-11   2.9971e+14  45709.99 -12636.87  -4113.99    3.0992121    0.32111038   108.9941     0.0000        20.00000         4.48830
     23.222222222    3.0110390   6755.838    169.452    284.579   -407.056   3645.658   6690.127   0.012927266    61.4070132      6682.7802     162.98263       0.12161  199.7638560   5.30749e+11     1.0445e-11   3.0224e+14   3179.48   3824.55  29630.91    1.8116328    0.07630259   128.0743     0.0000        20.00000         4.48830
     23.229166667    4.9443274   5017.283   2152.525   3929.788  -5173.831   2702.569   4979.044   0.012954400    61.4090997      6682.5412     163.08456       0.12264  238.6231347   8.41488e+11     1.2431e-11   3.7756e+14 -32437.78 -11207.06   2709.38    2.9789807    0.20777239   138.9136     0.0000        20.00000         4.48830
     23.236111111    0.4748762   1008.345   3156.495   5787.686  -7664.045    500.323    948.212   0.012957611    61.4093599      6682.4735     163.12637       0.12304  278.1185197   8.21801e+10     2.3080e-11   7.0201e+14 -14874.44 -30122.26 -36729.93    0.2850641    0.36830248   130.4889     0.0000        20.00000         4.48830
     23.243055556    0.3412425  -3459.829   2693.650   4956.047  -6612.991  -1989.380  -3624.136   0.012957083    61.4093665      6682.4654     163.13104       0.12304  318.3335333   7.06873e+10     7.4347e-11   1.7628e+15  35871.70 -21801.50 -26653.48    0.2048567    0.36410691    91.0950     0.0000        20.00000         4.48830
     23.250000000    0.8189157  -6280.483    953.995   1775.169  -2388.817  -3569.314  -6539.727   0.012956273    61.4094334      6682.4595     163.13233       0.12299  359.0187969   2.01484e+11     1.6571e-10   3.2321e+15  21583.59   4689.33  20653.67    0.4920990    0.11397922    65.0861     0.0000        20.00000         4.48830
     23.256944444    0.2504366  -6093.619  -1242.399  -2255.629   2977.685  -3445.617  -6333.954   0.012955007    61.4096475      6682.4505     163.13102       0.12299   39.7187311   1.23773e+11     1.0780e-10   2.0985e+15 -21645.70   2095.95   7957.27    0.1505383    0.12887520    16.1717     0.0000        20.00000         4.48830
     23.263888889    2.6482683  -3010.011  -2851.383  -5220.039   6862.761  -1703.425  -3152.604   0.012954606    61.4097096      6682.4426     163.12616       0.12307   79.9731620   6.31281e+11     2.7870e-11   5.8948e+14 -19657.19 -12029.17 -10550.62    1.5959166    0.17291003    70.9256     0.0000        20.00000         4.48830
